dt,orders,delivered_orders,canceled_orders,cancel_rate,gmv_booked,aov_booked,gmv_delivered,aov_delivered,avg_delay_days,late_rate,avg_review_score
2017-01-20,29,28,0,0.00000000000000000000,4656.05,160.5534482758620690,4656.05,166.2875000000000000,-28.5563624338624339,0.00000000000000000000,4.4827586206896552
2017-01-21,24,22,0,0.00000000000000000000,3094.77,128.9487500000000000,2897.87,131.7213636363636364,-32.2840793350168350,0.00000000000000000000,3.7083333333333333
2017-01-22,31,30,0,0.00000000000000000000,4141.87,133.6087096774193548,4141.87,138.0623333333333333,-26.0029510030864198,0.00000000000000000000,3.9032258064516129
2017-01-23,39,36,0,0.00000000000000000000,7553.89,193.6894871794871795,7221.59,200.5997222222222222,-24.5526331018518518,0.05555555555555555556,3.6923076923076923
2017-01-24,40,38,0,0.00000000000000000000,6783.53,169.5882500000000000,5943.21,156.4002631578947368,-28.9791669712475634,0.00000000000000000000,4.2750000000000000
2017-01-25,63,57,0,0.00000000000000000000,10340.21,164.1303174603174603,8196.07,143.7907017543859649,-25.0200113710201429,0.01754385964912280702,3.7936507936507937
2017-01-26,86,82,1,0.01162790697674418605,15111.63,175.7166279069767442,14824.80,180.7902439024390244,-21.3700940040650406,0.04878048780487804878,4.2441860465116279
2017-01-27,62,59,0,0.00000000000000000000,12756.15,205.7443548387096774,12458.15,211.1550847457627119,-30.3147232030759573,0.00000000000000000000,4.0806451612903226
2017-01-28,29,28,0,0.00000000000000000000,5883.01,202.8624137931034483,5710.01,203.9289285714285714,-31.5581369874338624,0.00000000000000000000,4.0689655172413793
2017-01-29,35,32,0,0.00000000000000000000,7160.66,204.5902857142857143,6593.76,206.0550000000000000,-30.5371730324074074,0.06250000000000000000,4.3142857142857143
2017-01-30,53,48,0,0.00000000000000000000,11898.13,224.4930188679245283,11277.15,234.9406250000000000,-32.0773854648919753,0.00000000000000000000,3.9803921568627451
2017-01-31,70,64,0,0.00000000000000000000,12687.54,181.2505714285714286,11818.16,184.6587500000000000,-23.4811621093750000,0.09375000000000000000,3.9705882352941176
2017-02-01,73,61,1,0.01369863013698630137,9570.49,131.1026027397260274,8788.70,144.0770491803278689,-24.4667573618700668,0.01639344262295081967,3.7945205479452055
2017-02-02,69,67,0,0.00000000000000000000,10475.30,151.8159420289855072,10334.07,154.2398507462686567,-22.34014251658374792869,0.04477611940298507463,4.3333333333333333
2017-02-03,60,54,3,0.05000000000000000000,11425.99,190.4331666666666667,10797.08,199.9459259259259259,-21.3738968192729767,0.03703703703703703704,3.9833333333333333
2017-02-04,67,64,0,0.00000000000000000000,15717.21,234.5852238805970149,15320.15,239.3773437500000000,-21.52346480758101852245,0.03125000000000000000,4.0746268656716418
2017-02-05,75,74,0,0.00000000000000000000,10153.24,135.3765333333333333,10035.21,135.6109459459459459,-20.8984945883383383,0.01351351351351351351,4.2162162162162162
2017-02-06,85,78,0,0.00000000000000000000,11084.80,130.4094117647058824,10892.49,139.6473076923076923,-19.28362253679962013409,0.03846153846153846154,4.0963855421686747
2017-02-07,112,108,1,0.00892857142857142857,16524.21,147.5375892857142857,16004.01,148.1852777777777778,-22.13368184156378600573,0.01851851851851851852,4.2321428571428571
2017-02-08,95,83,1,0.01052631578947368421,14026.94,147.6520000000000000,13516.29,162.8468674698795181,-22.2472499721106649,0.01204819277108433735,4.1052631578947368
2017-02-09,77,73,0,0.00000000000000000000,10844.17,140.8333766233766234,10568.42,144.7728767123287671,-18.4723701484018265,0.05479452054794520548,4.0266666666666667
2017-02-10,66,63,1,0.01515151515151515152,15668.00,237.3939393939393939,14486.49,229.9442857142857143,-19.4595036008230453,0.03174603174603174603,4.1818181818181818
2017-02-11,49,45,0,0.00000000000000000000,5233.15,106.7989795918367347,5233.15,116.2922222222222222,-18.1370702160493827,0.04444444444444444444,4.0612244897959184
2017-02-12,64,61,1,0.01562500000000000000,16646.33,260.0989062500000000,16389.82,268.6855737704918033,-18.7696575212507590,0.01639344262295081967,4.1904761904761905
2017-02-13,78,74,1,0.01282051282051282051,12885.87,165.2034615384615385,12174.71,164.5231081081081081,-19.9735537099599600,0.01351351351351351351,3.7307692307692308
2017-02-14,76,66,0,0.00000000000000000000,14343.00,188.7236842105263158,12357.96,187.2418181818181818,-18.5313757365319865,0.03030303030303030303,3.8552631578947368
2017-02-15,62,56,0,0.00000000000000000000,8031.52,129.5406451612903226,7734.14,138.1096428571428571,-20.9794748263888889,0.00000000000000000000,4.0327868852459016
2017-02-16,55,49,2,0.03636363636363636364,7455.28,135.5505454545454545,6842.42,139.6412244897959184,-18.8139245559334845,0.02040816326530612245,4.1090909090909091
2017-02-17,46,45,0,0.00000000000000000000,8059.21,175.2002173913043478,8059.21,179.0935555555555556,-19.5816941872427984,0.04444444444444444444,4.0217391304347826
2017-02-18,54,52,0,0.00000000000000000000,8451.14,156.5025925925925926,8451.14,162.5219230769230769,-20.17592904202279202934,0.01923076923076923077,4.2075471698113208
2017-02-19,40,37,0,0.00000000000000000000,4477.65,111.9412500000000000,4195.81,113.4002702702702703,-20.4467164039039039,0.00000000000000000000,3.4000000000000000
2017-02-20,63,59,1,0.01587301587301587302,9157.30,145.3539682539682540,8318.07,140.9842372881355932,-15.3411162115505336,0.08474576271186440678,3.9193548387096774
2017-02-21,41,39,0,0.00000000000000000000,9333.46,227.6453658536585366,8982.23,230.3135897435897436,-16.5179383309591643,0.02564102564102564103,4.0250000000000000
2017-02-22,63,53,3,0.04761904761904761905,9332.21,148.1303174603174603,7024.96,132.5464150943396226,-19.2313687980433263,0.03773584905660377358,3.7142857142857143
2017-02-23,59,57,0,0.00000000000000000000,8569.62,145.2477966101694915,7790.55,136.6763157894736842,-14.0572226283300845,0.03508771929824561404,4.1016949152542373
2017-02-24,64,60,0,0.00000000000000000000,7898.75,123.4179687500000000,7779.20,129.6533333333333333,-11.41260281635802468580,0.05000000000000000000,4.1904761904761905
2017-02-25,43,39,0,0.00000000000000000000,5012.31,116.5653488372093023,4347.75,111.4807692307692308,-13.1554392212725546,0.00000000000000000000,3.6511627906976744
2017-02-26,46,42,0,0.00000000000000000000,6496.46,141.2273913043478261,6101.02,145.2623809523809524,-12.5833132164902998,0.04761904761904761905,3.7391304347826087
2017-02-27,43,41,1,0.02325581395348837209,6831.29,158.8672093023255814,6721.86,163.9478048780487805,-13.10727981029810297931,0.07317073170731707317,4.1190476190476190
2017-02-28,55,53,1,0.01818181818181818182,12575.72,228.6494545454545455,11992.41,226.2718867924528302,-7.8466692872117400,0.07547169811320754717,3.8000000000000000
2017-03-01,99,93,1,0.01010101010101010101,14654.69,148.0271717171717172,14190.98,152.5911827956989247,-12.2627274990043807,0.04301075268817204301,4.0000000000000000
2017-03-02,72,66,0,0.00000000000000000000,12883.06,178.9313888888888889,12575.46,190.5372727272727273,-11.09165123456790123429,0.07575757575757575758,4.0857142857142857
2017-03-03,74,72,0,0.00000000000000000000,13919.14,188.0964864864864865,13919.14,193.3213888888888889,-10.15164191100823045473,0.05555555555555555556,4.1486486486486486
2017-03-04,80,69,2,0.02500000000000000000,14590.54,182.3817500000000000,10024.79,145.2868115942028986,-12.46209239130434782442,0.05797101449275362319,4.0379746835443038
2017-03-05,74,67,2,0.02702702702702702703,8450.31,114.1933783783783784,8092.32,120.7808955223880597,-12.74880044223327805633,0.07462686567164179104,4.2465753424657534
2017-03-06,105,94,1,0.00952380952380952381,12421.31,118.2981904761904762,10605.15,112.8207446808510638,-10.10162307919621749504,0.04255319148936170213,3.8750000000000000
2017-03-07,82,78,1,0.01219512195121951220,13730.64,167.4468292682926829,13190.06,169.1033333333333333,-10.49288342830009497051,0.06410256410256410256,4.0975609756097561
2017-03-08,79,73,1,0.01265822784810126582,16588.44,209.9802531645569620,14774.64,202.3923287671232877,-7.8352295788939624,0.05479452054794520548,4.0506329113924051
2017-03-09,93,88,0,0.00000000000000000000,13804.61,148.4366666666666667,13001.78,147.7475000000000000,-9.83109414457070707235,0.05681818181818181818,4.0549450549450549
2017-03-10,88,84,2,0.02272727272727272727,14518.92,164.9877272727272727,14005.74,166.7350000000000000,-12.71855820105820105489,0.02380952380952380952,4.2727272727272727
2017-03-11,71,68,1,0.01408450704225352113,12485.42,175.8509859154929577,12089.77,177.7907352941176471,-13.8240126293572985,0.02941176470588235294,4.0428571428571429
2017-03-12,64,63,1,0.01562500000000000000,7853.18,122.7059375000000000,7711.89,122.4109523809523810,-13.00908528071722516243,0.03174603174603174603,4.1269841269841270
2017-03-13,111,104,3,0.02702702702702702703,19306.06,173.9284684684684685,18563.44,178.4946153846153846,-9.24978676994301994320,0.08653846153846153846,3.9907407407407407
2017-03-14,99,95,1,0.01010101010101010101,16542.98,167.1008080808080808,16171.19,170.2230526315789474,-11.9706170808966862,0.04210526315789473684,4.0612244897959184
2017-03-15,108,101,0,0.00000000000000000000,17215.93,159.4067592592592593,16477.95,163.1480198019801980,-7.84537461037770443572,0.07920792079207920792,4.1028037383177570
2017-03-16,103,100,1,0.00970873786407766990,16649.75,161.6480582524271845,16463.94,164.6394000000000000,-10.28443796296296296319,0.09000000000000000000,4.0582524271844660
2017-03-17,65,64,0,0.00000000000000000000,13611.28,209.4043076923076923,13522.03,211.2817187500000000,-9.08909866898148147807,0.06250000000000000000,4.0615384615384615
2017-03-18,73,71,0,0.00000000000000000000,17938.49,245.7327397260273973,17588.75,247.7288732394366197,-14.5712964593114241,0.02816901408450704225,4.1232876712328767
2017-03-19,56,56,0,0.00000000000000000000,7728.08,138.0014285714285714,7728.08,138.0014285714285714,-12.14017733134920635549,0.01785714285714285714,4.1818181818181818
2017-03-20,119,113,4,0.03361344537815126050,19607.30,164.7672268907563025,19327.85,171.0429203539823009,-11.85894614470665355474,0.07079646017699115044,4.0508474576271186
2017-03-21,97,92,4,0.04123711340206185567,13236.72,136.4610309278350515,13166.64,143.1156521739130435,-12.38220863526570048136,0.03260869565217391304,3.9587628865979381
2017-03-22,105,104,0,0.00000000000000000000,16390.14,156.0965714285714286,16338.04,157.0965384615384615,-13.16192018340455841150,0.04807692307692307692,4.2932692307692308
2017-03-23,114,105,1,0.00877192982456140351,18795.93,164.8765789473684211,18402.83,175.2650476190476190,-13.93718187830687830829,0.03809523809523809524,4.1327433628318584
2017-03-24,79,75,1,0.01265822784810126582,11670.45,147.7272151898734177,11554.40,154.0586666666666667,-11.36315617283950616879,0.06666666666666666667,3.9620253164556962
2017-03-25,76,72,1,0.01315789473684210526,11064.27,145.5825000000000000,10896.76,151.3438888888888889,-14.3334966563786008,0.06944444444444444444,3.8157894736842105
2017-03-26,64,63,0,0.00000000000000000000,7642.03,119.4067187500000000,7356.92,116.7765079365079365,-11.68696740887713109583,0.11111111111111111111,4.0158730158730159
2017-03-27,111,107,1,0.00900900900900900901,18732.59,168.7620720720720721,18517.10,173.0570093457943925,-13.96134691934925579688,0.04672897196261682243,4.1090909090909091
2017-03-28,103,96,3,0.02912621359223300971,14626.68,142.0066019417475728,13533.92,140.9783333333333333,-13.7110497444058642,0.05208333333333333333,4.1262135922330097
2017-03-29,74,72,1,0.01351351351351351351,10209.11,137.9609459459459459,9662.03,134.1948611111111111,-10.99487557870370370592,0.05555555555555555556,4.1216216216216216
2017-03-30,74,72,0,0.00000000000000000000,11435.00,154.5270270270270270,11172.34,155.1713888888888889,-14.72262763631687242387,0.04166666666666666667,4.1081081081081081
2017-03-31,70,69,0,0.00000000000000000000,13745.54,196.3648571428571429,13705.02,198.6234782608695652,-12.0943179683306495,0.07246376811594202899,4.0434782608695652
2017-04-01,68,66,0,0.00000000000000000000,19053.91,280.2045588235294118,18862.37,285.7934848484848485,-15.91503945707070707228,0.04545454545454545455,4.4328358208955224
2017-04-02,65,64,0,0.00000000000000000000,10605.80,163.1661538461538462,10449.40,163.2718750000000000,-15.3128879123263889,0.01562500000000000000,4.4769230769230769
2017-04-03,72,68,0,0.00000000000000000000,10776.90,149.6791666666666667,10300.27,151.4745588235294118,-14.19019148284313725654,0.05882352941176470588,4.0928571428571429
2017-04-04,96,96,0,0.00000000000000000000,14152.99,147.4269791666666667,14152.99,147.4269791666666667,-10.3286841724537037,0.07291666666666666667,4.2315789473684211
2017-04-05,96,93,0,0.00000000000000000000,20774.55,216.4015625000000000,20080.09,215.9149462365591398,-13.5336040173237754,0.07526881720430107527,4.3541666666666667
2017-04-06,96,92,0,0.00000000000000000000,25242.81,262.9459375000000000,20966.29,227.8944565217391304,-14.22199225040257649195,0.04347826086956521739,3.9791666666666667
2017-04-07,85,82,1,0.01176470588235294118,15043.72,176.9849411764705882,14605.91,178.1208536585365854,-15.2299256154019874,0.08536585365853658537,4.1904761904761905
2017-04-08,68,64,0,0.00000000000000000000,10053.58,147.8467647058823529,9688.06,151.3759375000000000,-15.55716869212962963125,0.07812500000000000000,3.7794117647058824
2017-04-09,73,68,2,0.02739726027397260274,9689.41,132.7316438356164384,9077.65,133.4948529411764706,-15.99133408224400872315,0.04411764705882352941,3.8888888888888889
2017-04-10,87,84,1,0.01149425287356321839,13492.10,155.0816091954022989,13049.66,155.3530952380952381,-14.63913084215167548981,0.07142857142857142857,3.9655172413793103
2017-04-11,78,73,0,0.00000000000000000000,9802.58,125.6741025641025641,8400.58,115.0764383561643836,-13.4780257483510908,0.06849315068493150685,4.0384615384615385
2017-04-12,63,61,1,0.01587301587301587302,9407.94,149.3323809523809524,8925.15,146.3139344262295082,-12.47316977838494231937,0.11475409836065573770,3.8225806451612903
2017-04-13,60,60,0,0.00000000000000000000,11213.93,186.8988333333333333,11213.93,186.8988333333333333,-12.86731693672839506321,0.08333333333333333333,4.1694915254237288
2017-04-14,54,47,3,0.05555555555555555556,9532.36,176.5251851851851852,7950.88,169.1676595744680851,-12.82451068754925137998,0.10638297872340425532,3.7962962962962963
2017-04-15,52,49,0,0.00000000000000000000,9391.56,180.6069230769230769,9225.82,188.2820408163265306,-13.07984434051398337574,0.12244897959183673469,3.9230769230769231
2017-04-16,49,47,0,0.00000000000000000000,6514.80,132.9551020408163265,6046.41,128.6470212765957447,-11.91043193459416864870,0.10638297872340425532,4.0000000000000000
2017-04-17,65,58,1,0.01538461538461538462,10765.57,165.6241538461538462,8628.01,148.7587931034482759,-10.10235811781609195115,0.10344827586206896552,3.8769230769230769
2017-04-18,71,71,0,0.00000000000000000000,23433.86,330.0543661971830986,23433.86,330.0543661971830986,-9.84620810511215440433,0.08450704225352112676,4.1971830985915493
2017-04-19,97,93,0,0.00000000000000000000,13941.25,143.7242268041237113,13527.61,145.4581720430107527,-6.78046370967741935643,0.15053763440860215054,3.8437500000000000
2017-04-20,98,91,1,0.01020408163265306122,15722.39,160.4325510204081633,14461.90,158.9219780219780220,-9.65544744607244607371,0.12087912087912087912,3.8072916666666667
2017-04-21,68,66,1,0.01470588235294117647,10109.97,148.6760294117647059,10048.39,152.2483333333333333,-11.62680152216610550000,0.07575757575757575758,3.7878787878787879
2017-04-22,84,82,0,0.00000000000000000000,14865.41,176.9691666666666667,14736.68,179.7156097560975610,-11.3659773035230352,0.06097560975609756098,3.9642857142857143
2017-04-23,88,84,2,0.02272727272727272727,11681.32,132.7422727272727273,11506.54,136.9826190476190476,-9.48801160163139329841,0.10714285714285714286,4.0114942528735632
2017-04-24,115,110,1,0.00869565217391304348,17711.58,154.0137391304347826,15435.60,140.3236363636363636,-8.53243949915824916067,0.10909090909090909091,3.9824561403508772
2017-04-25,111,106,0,0.00000000000000000000,17167.66,154.6636036036036036,16136.78,152.2337735849056604,-9.89986460517120894396,0.09433962264150943396,4.0818181818181818
2017-04-26,125,122,2,0.01600000000000000000,18696.09,149.5687200000000000,18037.64,147.8495081967213115,-10.58381204462659380437,0.09016393442622950820,4.0967741935483871
2017-04-27,80,75,2,0.02500000000000000000,12390.89,154.8861250000000000,11475.53,153.0070666666666667,-21.6333783950617284,0.00000000000000000000,4.2500000000000000
2017-04-28,98,95,0,0.00000000000000000000,18063.29,184.3192857142857143,17803.15,187.4015789473684211,-12.03041557017543859914,0.07368421052631578947,4.0612244897959184
2017-04-29,74,70,0,0.00000000000000000000,13687.02,184.9597297297297297,13295.69,189.9384285714285714,-15.3281949404761905,0.02857142857142857143,4.0000000000000000
2017-04-30,68,66,0,0.00000000000000000000,9437.00,138.7794117647058824,9289.56,140.7509090909090909,-11.9194016554433221,0.04545454545454545455,4.1617647058823529
2017-05-01,117,111,1,0.00854700854700854701,14796.77,126.4681196581196581,13923.19,125.4341441441441441,-12.87379243827160493280,0.04504504504504504505,4.0258620689655172
2017-05-02,128,122,2,0.01562500000000000000,20307.77,158.6544531250000000,19905.34,163.1585245901639344,-12.89286932680631450962,0.04918032786885245902,4.0866141732283465
2017-05-03,103,101,1,0.00970873786407766990,12136.38,117.8289320388349515,12105.77,119.8591089108910891,-11.31087046204620461929,0.07920792079207920792,4.1553398058252427
2017-05-04,109,107,0,0.00000000000000000000,15813.96,145.0822018348623853,15778.17,147.4595327102803738,-13.87916601765316718768,0.01869158878504672897,4.2222222222222222
2017-05-05,111,104,0,0.00000000000000000000,16342.51,147.2298198198198198,15902.53,152.9089423076923077,-14.1639844862891738,0.01923076923076923077,3.9099099099099099
2017-05-06,109,103,0,0.00000000000000000000,18592.80,170.5761467889908257,16591.62,161.0836893203883495,-14.1463064095649047,0.01941747572815533981,4.2314814814814815
2017-05-07,111,102,0,0.00000000000000000000,19724.42,177.6974774774774775,18674.86,183.0868627450980392,-14.6845514478939724,0.01960784313725490196,4.0363636363636364
2017-05-08,124,120,0,0.00000000000000000000,19022.66,153.4085483870967742,18708.37,155.9030833333333333,-13.45623939043209876978,0.04166666666666666667,4.3252032520325203
2017-05-09,128,120,1,0.00781250000000000000,23886.12,186.6103125000000000,23487.36,195.7280000000000000,-11.13676292438271604966,0.05000000000000000000,4.1328125000000000
2017-05-10,116,109,1,0.00862068965517241379,23249.90,200.4301724137931034,22639.82,207.7047706422018349,-9.02269941386340469059,0.06422018348623853211,4.2389380530973451
2017-05-11,126,124,0,0.00000000000000000000,21182.25,168.1130952380952381,21041.73,169.6913709677419355,-10.22123898596176822303,0.06451612903225806452,4.1707317073170732
2017-05-12,115,105,3,0.02608695652173913043,15103.56,131.3353043478260870,13918.65,132.5585714285714286,-10.04679563492063492081,0.07619047619047619048,3.8947368421052632
2017-05-13,73,67,1,0.01369863013698630137,10666.39,146.1149315068493151,9772.58,145.8594029850746269,-10.31651309425096738861,0.02985074626865671642,3.8219178082191781
2017-05-14,112,108,2,0.01785714285714285714,17540.92,156.6153571428571429,16509.65,152.8671296296296296,-11.06353502229080932953,0.06481481481481481481,4.1261261261261261
2017-05-15,157,149,1,0.00636942675159235669,21420.97,136.4392993630573248,21047.98,141.2616107382550336,-12.18008521314939100174,0.02684563758389261745,3.9487179487179487
2017-05-16,153,149,1,0.00653594771241830065,24364.70,159.2464052287581699,24204.95,162.4493288590604027,-13.40686132861048968481,0.02684563758389261745,4.1225165562913907
2017-05-17,141,139,1,0.00709219858156028369,21396.33,151.7470212765957447,21127.09,151.9934532374100719,-12.55596056488142819001,0.02877697841726618705,4.2769784172661871
2017-05-18,125,124,0,0.00000000000000000000,20856.51,166.8520800000000000,20801.42,167.7533870967741935,-12.91551635304659498073,0.03225806451612903226,4.0080645161290323
2017-05-19,144,140,0,0.00000000000000000000,21517.68,149.4283333333333333,20476.48,146.2605714285714286,-12.5570584490740741,0.02142857142857142857,4.1408450704225352
2017-05-20,72,70,0,0.00000000000000000000,12354.47,171.5898611111111111,12230.23,174.7175714285714286,-14.49023660714285714159,0.02857142857142857143,4.2285714285714286
2017-05-21,148,145,0,0.00000000000000000000,20368.53,137.6252027027027027,20063.30,138.3675862068965517,-14.1009197796934866,0.02068965517241379310,4.2482758620689655
2017-05-22,148,145,0,0.00000000000000000000,28906.60,195.3148648648648649,27312.02,188.3587586206896552,-14.08240732758620689584,0.02068965517241379310,4.1824324324324324
2017-05-23,125,120,1,0.00800000000000000000,20617.06,164.9364800000000000,19913.85,165.9487500000000000,-14.8226053240740741,0.04166666666666666667,4.1463414634146341
2017-05-24,142,140,0,0.00000000000000000000,26595.31,187.2909154929577465,26523.73,189.4552142857142857,-14.1617348710317460,0.05000000000000000000,4.3142857142857143
2017-05-25,108,102,2,0.01851851851851851852,17786.69,164.6915740740740741,17189.91,168.5285294117647059,-12.23228224854756717542,0.03921568627450980392,4.2314814814814815
2017-05-26,80,77,1,0.01250000000000000000,12495.32,156.1915000000000000,12246.38,159.0438961038961039,-14.7460419672919673,0.02597402597402597403,4.0500000000000000
2017-05-27,83,77,3,0.03614457831325301205,16057.39,193.4625301204819277,15158.26,196.8605194805194805,-15.5203406084656085,0.02597402597402597403,4.2469135802469136
2017-05-28,98,98,0,0.00000000000000000000,11107.24,113.3391836734693878,11107.24,113.3391836734693878,-15.47905328798185941096,0.02040816326530612245,4.4329896907216495
2017-05-29,160,151,2,0.01250000000000000000,22027.52,137.6720000000000000,20620.45,136.5592715231788079,-13.25433966458180034623,0.01986754966887417219,4.0437500000000000
2017-05-30,105,98,2,0.01904761904761904762,16681.07,158.8673333333333333,15732.56,160.5363265306122449,-13.7556371645880574,0.03061224489795918367,4.1714285714285714
2017-05-31,129,118,3,0.02325581395348837209,23271.15,180.3965116279069767,21941.91,185.9483898305084746,-12.9430824309478970,0.02542372881355932203,4.2093023255813953
2017-06-01,124,123,0,0.00000000000000000000,21762.33,175.5026612903225806,21730.33,176.6693495934959350,-12.93816800286058416347,0.02439024390243902439,3.9918032786885246
2017-06-02,127,123,0,0.00000000000000000000,21603.97,170.1100000000000000,21013.76,170.8435772357723577,-14.31052789069557362231,0.04065040650406504065,4.1811023622047244
2017-06-03,89,88,0,0.00000000000000000000,12265.44,137.8139325842696629,12232.84,139.0095454545454545,-12.47819549663299663140,0.04545454545454545455,4.0823529411764706
2017-06-04,102,99,0,0.00000000000000000000,15898.48,155.8674509803921569,15701.85,158.6045454545454545,-12.35475437242798354085,0.03030303030303030303,4.3823529411764706
2017-06-05,147,142,1,0.00680272108843537415,27018.16,183.7970068027210884,25970.02,182.8874647887323944,-12.39696938575899843555,0.03521126760563380282,4.1034482758620690
2017-06-06,134,128,1,0.00746268656716417910,17307.99,129.1641044776119403,16124.16,125.9700000000000000,-12.01671766493055555330,0.02343750000000000000,4.2137404580152672
2017-06-07,129,122,1,0.00775193798449612403,15397.67,119.3617829457364341,15102.21,123.7886065573770492,-11.3959917653309047,0.04918032786885245902,4.0546875000000000
2017-06-08,137,134,0,0.00000000000000000000,22100.45,161.3171532846715328,21913.61,163.5344029850746269,-13.15248652570480928632,0.02238805970149253731,4.1678832116788321
2017-06-09,108,105,1,0.00925925925925925926,18589.83,172.1280555555555556,18443.48,175.6521904761904762,-14.47268198853615520183,0.00952380952380952381,4.1308411214953271
2017-06-10,77,72,0,0.00000000000000000000,9807.18,127.3659740259740260,9467.00,131.4861111111111111,-14.0647013245884774,0.00000000000000000000,3.9078947368421053
2017-06-11,115,111,0,0.00000000000000000000,16609.43,144.4298260869565217,16386.88,147.6295495495495495,-12.5042353812145479,0.04504504504504504505,4.2105263157894737
2017-06-12,126,121,0,0.00000000000000000000,17290.77,137.2283333333333333,16716.10,138.1495867768595041,-9.58238885062748699351,0.08264462809917355372,4.2000000000000000
